OBJECTID,FECHA,ID_BALIZA,Máximo,Promedio,MEDIA,MAXIMO
2351,2022/06/13 00:00:00+00,11,197741,119999,119999,197741
2352,2022/06/13 00:00:00+00,12,46500,2985,2985,46500
2353,2022/06/13 00:00:00+00,13,11750,1933,1933,11750
2354,2022/06/13 00:00:00+00,14,28500,8815,8815,28500
2355,2022/06/13 00:00:00+00,15,0,0,0,0
2356,2022/06/14 00:00:00+00,1,41900,10514,10514,41900
2357,2022/06/14 00:00:00+00,2,27250,7409,7409,27250
2358,2022/06/14 00:00:00+00,3,210471,65155,65155,210471
2359,2022/06/14 00:00:00+00,4,20400,5587,5587,20400
2360,2022/06/14 00:00:00+00,5,6950,2919,2919,6950
2361,2022/06/14 00:00:00+00,6,4539,2316,2316,4539
2362,2022/06/14 00:00:00+00,7,832,490,490,832
2363,2022/06/14 00:00:00+00,8,40000,35289,35289,40000
2364,2022/06/14 00:00:00+00,9,18039,8450,8450,18039
2365,2022/06/14 00:00:00+00,10,9017,4055,4055,9017
2366,2022/06/14 00:00:00+00,11,191203,130643,130643,191203
2367,2022/06/14 00:00:00+00,12,46800,5134,5134,46800
2368,2022/06/14 00:00:00+00,13,22150,3309,3309,22150
2369,2022/06/14 00:00:00+00,14,23300,10371,10371,23300
2370,2022/06/14 00:00:00+00,15,0,0,0,0
2371,2022/06/15 00:00:00+00,1,46250,18557,18557,46250
2372,2022/06/15 00:00:00+00,2,36400,6739,6739,36400
2373,2022/06/15 00:00:00+00,3,213599,107932,107932,213599
2374,2022/06/15 00:00:00+00,4,36550,13660,13660,36550
2375,2022/06/15 00:00:00+00,5,4000,2055,2055,4000
2376,2022/06/15 00:00:00+00,6,4764,2726,2726,4764
2377,2022/06/15 00:00:00+00,7,659,472,472,659
2378,2022/06/15 00:00:00+00,8,40000,26900,26900,40000
2379,2022/06/15 00:00:00+00,9,19836,4682,4682,19836
2380,2022/06/15 00:00:00+00,10,15748,5022,5022,15748
2381,2022/06/15 00:00:00+00,11,211766,195498,195498,211766
2382,2022/06/15 00:00:00+00,12,47900,3984,3984,47900
2383,2022/06/15 00:00:00+00,13,16250,2497,2497,16250
2384,2022/06/15 00:00:00+00,14,42600,18322,18322,42600
2385,2022/06/15 00:00:00+00,15,0,0,0,0
2386,2022/06/16 00:00:00+00,1,44350,19733,19733,44350
2387,2022/06/16 00:00:00+00,2,15000,5074,5074,15000
2388,2022/06/16 00:00:00+00,3,249275,114027,114027,249275
2389,2022/06/16 00:00:00+00,4,33050,13306,13306,33050
2390,2022/06/16 00:00:00+00,5,8000,3001,3001,8000
2391,2022/06/16 00:00:00+00,6,8170,3049,3049,8170
2392,2022/06/16 00:00:00+00,7,884,639,639,884
2393,2022/06/16 00:00:00+00,8,40000,31851,31851,40000
2394,2022/06/16 00:00:00+00,9,22516,7322,7322,22516
2395,2022/06/16 00:00:00+00,10,21829,6223,6223,21829
2396,2022/06/16 00:00:00+00,11,211766,198734,198734,211766
2397,2022/06/16 00:00:00+00,12,76715,13711,13711,76715
2398,2022/06/16 00:00:00+00,13,12600,2318,2318,12600
2399,2022/06/16 00:00:00+00,14,39000,20080,20080,39000
2400,2022/06/16 00:00:00+00,15,47750,7093,7093,47750
2401,2022/06/17 00:00:00+00,1,44450,19790,19790,44450
2402,2022/06/17 00:00:00+00,2,31350,7525,7525,31350
2403,2022/06/17 00:00:00+00,3,245628,112738,112738,245628
2404,2022/06/17 00:00:00+00,4,33450,11782,11782,33450
2405,2022/06/17 00:00:00+00,5,8100,2877,2877,8100
2406,2022/06/17 00:00:00+00,6,7709,3515,3515,7709
2407,2022/06/17 00:00:00+00,7,864,683,683,864
2408,2022/06/17 00:00:00+00,8,40000,32779,32779,40000
2409,2022/06/17 00:00:00+00,9,24171,7572,7572,24171
2410,2022/06/17 00:00:00+00,10,17009,5483,5483,17009
2411,2022/06/17 00:00:00+00,11,211783,198614,198614,211783
2412,2022/06/17 00:00:00+00,12,48950,3976,3976,48950
2413,2022/06/17 00:00:00+00,13,21750,3731,3731,21750
2414,2022/06/17 00:00:00+00,14,42450,19409,19409,42450
2415,2022/06/17 00:00:00+00,15,41150,8268,8268,41150
2416,2022/06/18 00:00:00+00,1,45800,15410,15410,45800
2417,2022/06/18 00:00:00+00,2,49900,7698,7698,49900
2418,2022/06/18 00:00:00+00,3,269616,92694,92694,269616
2419,2022/06/18 00:00:00+00,4,32200,9908,9908,32200
2420,2022/06/18 00:00:00+00,5,5050,2752,2752,5050
2421,2022/06/18 00:00:00+00,6,8097,3116,3116,8097
2422,2022/06/18 00:00:00+00,7,659,547,547,659
2423,2022/06/18 00:00:00+00,8,40000,31421,31421,40000
2424,2022/06/18 00:00:00+00,9,19181,7079,7079,19181
2425,2022/06/18 00:00:00+00,10,11479,4288,4288,11479
2426,2022/06/18 00:00:00+00,11,194888,174531,174531,194888
2427,2022/06/18 00:00:00+00,12,49900,6696,6696,49900
2428,2022/06/18 00:00:00+00,13,21300,3331,3331,21300
2429,2022/06/18 00:00:00+00,14,41600,16171,16171,41600
2430,2022/06/18 00:00:00+00,15,49850,8687,8687,49850
2431,2022/06/19 00:00:00+00,1,47600,15679,15679,47600
2432,2022/06/19 00:00:00+00,2,29200,8099,8099,29200
2433,2022/06/19 00:00:00+00,3,234642,95280,95280,234642
2434,2022/06/19 00:00:00+00,4,34150,10231,10231,34150
2435,2022/06/19 00:00:00+00,5,6200,3102,3102,6200
2436,2022/06/19 00:00:00+00,6,6671,3147,3147,6671
2437,2022/06/19 00:00:00+00,7,756,529,529,756
2438,2022/06/19 00:00:00+00,8,40000,34185,34185,40000
2439,2022/06/19 00:00:00+00,9,28346,9580,9580,28346
2440,2022/06/19 00:00:00+00,10,16149,4253,4253,16149
2441,2022/06/19 00:00:00+00,11,202436,177990,177990,202436
2442,2022/06/19 00:00:00+00,12,25900,1656,1656,25900
2443,2022/06/19 00:00:00+00,13,14700,2575,2575,14700
2444,2022/06/19 00:00:00+00,14,46200,15362,15362,46200
2445,2022/06/19 00:00:00+00,15,49550,11791,11791,49550
2446,2022/06/20 00:00:00+00,1,47650,16526,16526,47650
2447,2022/06/20 00:00:00+00,2,49950,8633,8633,49950
2448,2022/06/20 00:00:00+00,3,213370,110817,110817,213370
2449,2022/06/20 00:00:00+00,4,26150,10166,10166,26150
2450,2022/06/20 00:00:00+00,5,7950,3442,3442,7950
2451,2022/06/20 00:00:00+00,6,7105,3628,3628,7105
2452,2022/06/20 00:00:00+00,7,742,572,572,742
2453,2022/06/20 00:00:00+00,8,40000,39349,39349,40000
2454,2022/06/20 00:00:00+00,9,34993,12950,12950,34993
2455,2022/06/20 00:00:00+00,10,11718,4180,4180,11718
2456,2022/06/20 00:00:00+00,11,198012,180563,180563,198012
2457,2022/06/20 00:00:00+00,12,49900,13028,13028,49900
2458,2022/06/20 00:00:00+00,13,27700,3846,3846,27700
2459,2022/06/20 00:00:00+00,14,45750,16707,16707,45750
2460,2022/06/20 00:00:00+00,15,49800,15393,15393,49800
2461,2022/06/21 00:00:00+00,1,41950,16587,16587,41950
2462,2022/06/21 00:00:00+00,2,39050,9666,9666,39050
2463,2022/06/21 00:00:00+00,3,206504,107759,107759,206504
2464,2022/06/21 00:00:00+00,4,26300,11453,11453,26300
2465,2022/06/21 00:00:00+00,5,5750,2816,2816,5750
2466,2022/06/21 00:00:00+00,6,9334,4536,4536,9334
2467,2022/06/21 00:00:00+00,7,584,452,452,584
2468,2022/06/21 00:00:00+00,8,40000,38222,38222,40000
2469,2022/06/21 00:00:00+00,9,30387,12076,12076,30387
2470,2022/06/21 00:00:00+00,10,8559,3987,3987,8559
2471,2022/06/21 00:00:00+00,11,207597,187673,187673,207597
2472,2022/06/21 00:00:00+00,12,49900,11477,11477,49900
2473,2022/06/21 00:00:00+00,13,38150,5679,5679,38150
2474,2022/06/21 00:00:00+00,14,30800,18453,18453,30800
2475,2022/06/21 00:00:00+00,15,49900,17031,17031,49900
2476,2022/06/22 00:00:00+00,1,50000,18321,18321,50000
2477,2022/06/22 00:00:00+00,2,50000,21248,21248,50000
2478,2022/06/22 00:00:00+00,3,259926,86837,86837,259926
2479,2022/06/22 00:00:00+00,4,44550,14219,14219,44550
2480,2022/06/22 00:00:00+00,5,7150,2754,2754,7150
2481,2022/06/22 00:00:00+00,6,5261,3220,3220,5261
2482,2022/06/22 00:00:00+00,7,762,579,579,762
2483,2022/06/22 00:00:00+00,8,40000,30491,30491,40000
2484,2022/06/22 00:00:00+00,9,22730,8169,8169,22730
2485,2022/06/22 00:00:00+00,10,7354,2682,2682,7354
2486,2022/06/22 00:00:00+00,11,211758,182198,182198,211758
2487,2022/06/22 00:00:00+00,12,0,0,0,0
2488,2022/06/22 00:00:00+00,13,0,0,0,0
2489,2022/06/22 00:00:00+00,14,0,0,0,0
2490,2022/06/22 00:00:00+00,15,0,0,0,0
2491,2022/06/23 00:00:00+00,1,47950,20292,20292,47950
2492,2022/06/23 00:00:00+00,2,19850,4713,4713,19850
2493,2022/06/23 00:00:00+00,3,207831,87444,87444,207831
2494,2022/06/23 00:00:00+00,4,39600,13794,13794,39600
2495,2022/06/23 00:00:00+00,5,4950,2580,2580,4950
2496,2022/06/23 00:00:00+00,6,4729,2946,2946,4729
2497,2022/06/23 00:00:00+00,7,897,700,700,897
2498,2022/06/23 00:00:00+00,8,40000,31868,31868,40000
2499,2022/06/23 00:00:00+00,9,27330,7423,7423,27330
2500,2022/06/23 00:00:00+00,10,5150,2610,2610,5150
2501,2022/06/23 00:00:00+00,11,211741,187344,187344,211741
2502,2022/06/23 00:00:00+00,12,0,0,0,0
2503,2022/06/23 00:00:00+00,13,0,0,0,0
2504,2022/06/23 00:00:00+00,14,0,0,0,0
2505,2022/06/23 00:00:00+00,15,0,0,0,0
2506,2022/06/24 00:00:00+00,1,49250,21127,21127,49250
2507,2022/06/24 00:00:00+00,2,29800,6108,6108,29800
2508,2022/06/24 00:00:00+00,3,239402,121576,121576,239402
2509,2022/06/24 00:00:00+00,4,33400,11793,11793,33400
2510,2022/06/24 00:00:00+00,5,10700,3010,3010,10700
2511,2022/06/24 00:00:00+00,6,0,0,0,0
2512,2022/06/24 00:00:00+00,7,871,597,597,871
2513,2022/06/24 00:00:00+00,8,40000,35040,35040,40000
2514,2022/06/24 00:00:00+00,9,27598,8988,8988,27598
2515,2022/06/24 00:00:00+00,10,11217,4427,4427,11217
2516,2022/06/24 00:00:00+00,11,208387,191274,191274,208387
2517,2022/06/24 00:00:00+00,12,0,0,0,0
2518,2022/06/24 00:00:00+00,13,0,0,0,0
2519,2022/06/24 00:00:00+00,14,0,0,0,0
2520,2022/06/24 00:00:00+00,15,0,0,0,0
2521,2022/06/25 00:00:00+00,1,46450,20557,20557,46450
2522,2022/06/25 00:00:00+00,2,14550,5018,5018,14550
2523,2022/06/25 00:00:00+00,3,229850,94845,94845,229850
2524,2022/06/25 00:00:00+00,4,37750,13874,13874,37750
2525,2022/06/25 00:00:00+00,5,6550,2750,2750,6550
2526,2022/06/25 00:00:00+00,6,0,0,0,0
2527,2022/06/25 00:00:00+00,7,892,656,656,892
2528,2022/06/25 00:00:00+00,8,40000,26860,26860,40000
2529,2022/06/25 00:00:00+00,9,15760,4081,4081,15760
2530,2022/06/25 00:00:00+00,10,8729,3696,3696,8729
2531,2022/06/25 00:00:00+00,11,211775,199001,199001,211775
2532,2022/06/25 00:00:00+00,12,0,0,0,0
2533,2022/06/25 00:00:00+00,13,0,0,0,0
2534,2022/06/25 00:00:00+00,14,0,0,0,0
2535,2022/06/25 00:00:00+00,15,0,0,0,0
2536,2022/06/26 00:00:00+00,1,49150,19146,19146,49150
2537,2022/06/26 00:00:00+00,2,21950,4360,4360,21950
2538,2022/06/26 00:00:00+00,3,206977,109500,109500,206977
2539,2022/06/26 00:00:00+00,4,36450,12146,12146,36450
2540,2022/06/26 00:00:00+00,5,8300,2958,2958,8300
2541,2022/06/26 00:00:00+00,6,0,0,0,0
2542,2022/06/26 00:00:00+00,7,823,760,760,823
2543,2022/06/26 00:00:00+00,8,40000,34350,34350,40000
2544,2022/06/26 00:00:00+00,9,24804,11281,11281,24804
2545,2022/06/26 00:00:00+00,10,7443,4076,4076,7443
2546,2022/06/26 00:00:00+00,11,211758,190923,190923,211758
2547,2022/06/26 00:00:00+00,12,0,0,0,0
2548,2022/06/26 00:00:00+00,13,0,0,0,0
2549,2022/06/26 00:00:00+00,14,0,0,0,0
2550,2022/06/26 00:00:00+00,15,0,0,0,0
2551,2022/06/27 00:00:00+00,1,48000,21586,21586,48000
2552,2022/06/27 00:00:00+00,2,23300,5080,5080,23300
2553,2022/06/27 00:00:00+00,3,169942,98502,98502,169942
2554,2022/06/27 00:00:00+00,4,24800,10239,10239,24800
2555,2022/06/27 00:00:00+00,5,10100,3318,3318,10100
2556,2022/06/27 00:00:00+00,6,0,0,0,0
2557,2022/06/27 00:00:00+00,7,928,673,673,928
2558,2022/06/27 00:00:00+00,8,40000,38206,38206,40000
2559,2022/06/27 00:00:00+00,9,35677,13112,13112,35677
2560,2022/06/27 00:00:00+00,10,7825,4054,4054,7825
2561,2022/06/27 00:00:00+00,11,203819,187573,187573,203819
2562,2022/06/27 00:00:00+00,12,0,0,0,0
2563,2022/06/27 00:00:00+00,13,0,0,0,0
2564,2022/06/27 00:00:00+00,14,0,0,0,0
2565,2022/06/27 00:00:00+00,15,0,0,0,0
2566,2022/06/28 00:00:00+00,1,47950,21535,21535,47950
2567,2022/06/28 00:00:00+00,2,33850,4951,4951,33850
2568,2022/06/28 00:00:00+00,3,204688,99857,99857,204688
2569,2022/06/28 00:00:00+00,4,41150,10649,10649,41150
2570,2022/06/28 00:00:00+00,5,7000,2776,2776,7000
2571,2022/06/28 00:00:00+00,6,4877,3036,3036,4877
2572,2022/06/28 00:00:00+00,7,974,747,747,974
2573,2022/06/28 00:00:00+00,8,40000,30609,30609,40000
2574,2022/06/28 00:00:00+00,9,19927,7096,7096,19927
2575,2022/06/28 00:00:00+00,10,7433,3723,3723,7433
2576,2022/06/28 00:00:00+00,11,207487,190281,190281,207487
2577,2022/06/28 00:00:00+00,12,0,0,0,0
2578,2022/06/28 00:00:00+00,13,0,0,0,0
2579,2022/06/28 00:00:00+00,14,0,0,0,0
2580,2022/06/28 00:00:00+00,15,0,0,0,0
2581,2022/06/29 00:00:00+00,1,43950,18991,18991,43950
2582,2022/06/29 00:00:00+00,2,38350,7409,7409,38350
2583,2022/06/29 00:00:00+00,3,207083,81379,81379,207083
2584,2022/06/29 00:00:00+00,4,28450,10494,10494,28450
2585,2022/06/29 00:00:00+00,5,7250,3014,3014,7250
2586,2022/06/29 00:00:00+00,6,5051,2904,2904,5051
2587,2022/06/29 00:00:00+00,7,891,811,811,891
2588,2022/06/29 00:00:00+00,8,40000,29672,29672,40000
2589,2022/06/29 00:00:00+00,9,22820,7725,7725,22820
2590,2022/06/29 00:00:00+00,10,10236,3989,3989,10236
2591,2022/06/29 00:00:00+00,11,211783,185771,185771,211783
2592,2022/06/29 00:00:00+00,12,0,0,0,0
2593,2022/06/29 00:00:00+00,13,0,0,0,0
2594,2022/06/29 00:00:00+00,14,0,0,0,0
2595,2022/06/29 00:00:00+00,15,0,0,0,0
2596,2022/06/30 00:00:00+00,1,49050,15498,15498,49050
2597,2022/06/30 00:00:00+00,2,34300,5611,5611,34300
2598,2022/06/30 00:00:00+00,3,211142,83455,83455,211142
2599,2022/06/30 00:00:00+00,4,20350,6313,6313,20350
2600,2022/06/30 00:00:00+00,5,50000,20716,20716,50000
2601,2022/06/30 00:00:00+00,6,5858,2143,2143,5858
2602,2022/06/30 00:00:00+00,7,754,548,548,754
2603,2022/06/30 00:00:00+00,8,40000,31369,31369,40000
2604,2022/06/30 00:00:00+00,9,20200,7735,7735,20200
2605,2022/06/30 00:00:00+00,10,13550,4658,4658,13550
2606,2022/06/30 00:00:00+00,11,193419,165384,165384,193419
2607,2022/06/30 00:00:00+00,12,0,0,0,0
2608,2022/06/30 00:00:00+00,13,0,0,0,0
2609,2022/06/30 00:00:00+00,14,0,0,0,0
2610,2022/06/30 00:00:00+00,15,0,0,0,0
2611,2022/07/01 00:00:00+00,1,48600,18010,18010,48600
2612,2022/07/01 00:00:00+00,2,21850,5684,5684,21850
2613,2022/07/01 00:00:00+00,3,215873,84506,84506,215873
2614,2022/07/01 00:00:00+00,4,0,,,0
2615,2022/07/01 00:00:00+00,5,50000,50000,50000,50000
2616,2022/07/01 00:00:00+00,6,7705,3051,3051,7705
2617,2022/07/01 00:00:00+00,7,963,750,750,963
2618,2022/07/01 00:00:00+00,8,40000,30405,30405,40000
2619,2022/07/01 00:00:00+00,9,23855,8559,8559,23855
2620,2022/07/01 00:00:00+00,10,5804,2630,2630,5804
2621,2022/07/01 00:00:00+00,11,201247,182097,182097,201247
2622,2022/07/01 00:00:00+00,12,0,,,0
2623,2022/07/01 00:00:00+00,13,4603,3932,3932,4603
2624,2022/07/01 00:00:00+00,14,0,,,0
2625,2022/07/01 00:00:00+00,15,0,,,0
2626,2022/07/02 00:00:00+00,1,48900,20566,20566,48900
2627,2022/07/02 00:00:00+00,2,44200,8025,8025,44200
2628,2022/07/02 00:00:00+00,3,182241,106385,106385,182241
2629,2022/07/02 00:00:00+00,4,0,,,0
2630,2022/07/02 00:00:00+00,5,50000,50000,50000,50000
2631,2022/07/02 00:00:00+00,6,4975,2653,2653,4975
2632,2022/07/02 00:00:00+00,7,753,660,660,753
2633,2022/07/02 00:00:00+00,8,40000,36677,36677,40000
2634,2022/07/02 00:00:00+00,9,24056,9317,9317,24056
2635,2022/07/02 00:00:00+00,10,7703,3809,3809,7703
2636,2022/07/02 00:00:00+00,11,179147,169836,169836,179147
2637,2022/07/02 00:00:00+00,12,0,,,0
2638,2022/07/02 00:00:00+00,13,5573,4554,4554,5573
2639,2022/07/02 00:00:00+00,14,0,,,0
2640,2022/07/02 00:00:00+00,15,0,,,0
2641,2022/07/03 00:00:00+00,1,47700,19156,19156,47700
2642,2022/07/03 00:00:00+00,2,50000,13966,13966,50000
2643,2022/07/03 00:00:00+00,3,218314,98358,98358,218314
2644,2022/07/03 00:00:00+00,4,0,,,0
2645,2022/07/03 00:00:00+00,5,50000,50000,50000,50000
2646,2022/07/03 00:00:00+00,6,5732,2945,2945,5732
2647,2022/07/03 00:00:00+00,7,677,556,556,677
2648,2022/07/03 00:00:00+00,8,40000,33259,33259,40000
2649,2022/07/03 00:00:00+00,9,29024,7275,7275,29024
2650,2022/07/03 00:00:00+00,10,18856,6323,6323,18856
2651,2022/07/03 00:00:00+00,11,179767,165683,165683,179767
2652,2022/07/03 00:00:00+00,12,0,,,0
2653,2022/07/03 00:00:00+00,13,5856,3978,3978,5856
2654,2022/07/03 00:00:00+00,14,0,,,0
2655,2022/07/03 00:00:00+00,15,0,,,0
2656,2022/07/04 00:00:00+00,1,43850,18441,18441,43850
2657,2022/07/04 00:00:00+00,2,39100,8400,8400,39100
2658,2022/07/04 00:00:00+00,3,169530,97075,97075,169530
2659,2022/07/04 00:00:00+00,4,0,,,0
2660,2022/07/04 00:00:00+00,5,50000,50000,50000,50000
2661,2022/07/04 00:00:00+00,6,5557,2921,2921,5557
2662,2022/07/04 00:00:00+00,7,726,612,612,726
2663,2022/07/04 00:00:00+00,8,40000,31748,31748,40000
2664,2022/07/04 00:00:00+00,9,22449,6894,6894,22449
2665,2022/07/04 00:00:00+00,10,10647,4010,4010,10647
2666,2022/07/04 00:00:00+00,11,191186,175022,175022,191186
2667,2022/07/04 00:00:00+00,12,,,,
2668,2022/07/04 00:00:00+00,13,5045,3746,3746,5045
2669,2022/07/04 00:00:00+00,14,0,,,0
2670,2022/07/04 00:00:00+00,15,0,,,0
2671,2022/07/05 00:00:00+00,1,50000,19144,19144,50000
2672,2022/07/05 00:00:00+00,2,49650,8072,8072,49650
2673,2022/07/05 00:00:00+00,3,209601,92689,92689,209601
2674,2022/07/05 00:00:00+00,4,0,,,0
2675,2022/07/05 00:00:00+00,5,50000,50000,50000,50000
2676,2022/07/05 00:00:00+00,6,4837,2594,2594,4837
2677,2022/07/05 00:00:00+00,7,705,574,574,705
2678,2022/07/05 00:00:00+00,8,40000,32757,32757,40000
2679,2022/07/05 00:00:00+00,9,23210,8068,8068,23210
2680,2022/07/05 00:00:00+00,10,10303,3717,3717,10303
2681,2022/07/05 00:00:00+00,11,191866,174404,174404,191866
2682,2022/07/05 00:00:00+00,12,,,,
2683,2022/07/05 00:00:00+00,13,9950,2700,2700,9950
2684,2022/07/05 00:00:00+00,14,29950,14288,14288,29950
2685,2022/07/05 00:00:00+00,15,33600,8826,8826,33600
2686,2022/07/06 00:00:00+00,1,49700,20803,20803,49700
2687,2022/07/06 00:00:00+00,2,20950,7482,7482,20950
2688,2022/07/06 00:00:00+00,3,184042,86319,86319,184042
2689,2022/07/06 00:00:00+00,4,14150,4252,4252,14150
2690,2022/07/06 00:00:00+00,5,50000,50000,50000,50000
2691,2022/07/06 00:00:00+00,6,4333,2194,2194,4333
2692,2022/07/06 00:00:00+00,7,700,525,525,700
2693,2022/07/06 00:00:00+00,8,40000,33180,33180,40000
2694,2022/07/06 00:00:00+00,9,22036,8030,8030,22036
2695,2022/07/06 00:00:00+00,10,8492,3556,3556,8492
2696,2022/07/06 00:00:00+00,11,198700,161889,161889,198700
2697,2022/07/06 00:00:00+00,12,65265,6633,6633,65265
2698,2022/07/06 00:00:00+00,13,12750,4283,4283,12750
2699,2022/07/06 00:00:00+00,14,47800,21029,21029,47800
2700,2022/07/06 00:00:00+00,15,41450,6602,6602,41450
2701,2022/07/07 00:00:00+00,1,49450,16976,16976,49450
2702,2022/07/07 00:00:00+00,2,23950,5479,5479,23950
2703,2022/07/07 00:00:00+00,3,186193,76541,76541,186193
2704,2022/07/07 00:00:00+00,4,30600,5812,5812,30600
2705,2022/07/07 00:00:00+00,5,50000,50000,50000,50000
2706,2022/07/07 00:00:00+00,6,,,,
2707,2022/07/07 00:00:00+00,7,577,456,456,577
2708,2022/07/07 00:00:00+00,8,40000,32722,32722,40000
2709,2022/07/07 00:00:00+00,9,26138,7972,7972,26138
2710,2022/07/07 00:00:00+00,10,10769,3095,3095,10769
2711,2022/07/07 00:00:00+00,11,170233,136051,136051,170233
2712,2022/07/07 00:00:00+00,12,96180,13549,13549,96180
2713,2022/07/07 00:00:00+00,13,13800,3504,3504,13800
2714,2022/07/07 00:00:00+00,14,49350,18226,18226,49350
2715,2022/07/07 00:00:00+00,15,45750,7410,7410,45750
2716,2022/07/08 00:00:00+00,1,49700,22283,22283,49700
2717,2022/07/08 00:00:00+00,2,27200,5689,5689,27200
2718,2022/07/08 00:00:00+00,3,227027,112929,112929,227027
2719,2022/07/08 00:00:00+00,4,25750,6264,6264,25750
2720,2022/07/08 00:00:00+00,5,50000,50000,50000,50000
2721,2022/07/08 00:00:00+00,6,,,,
2722,2022/07/08 00:00:00+00,7,751,559,559,751
2723,2022/07/08 00:00:00+00,8,40000,31331,31331,40000
2724,2022/07/08 00:00:00+00,9,24478,6859,6859,24478
2725,2022/07/08 00:00:00+00,10,7179,3289,3289,7179
2726,2022/07/08 00:00:00+00,11,194827,163872,163872,194827
2727,2022/07/08 00:00:00+00,12,97325,12100,12100,97325
2728,2022/07/08 00:00:00+00,13,14550,3056,3056,14550
2729,2022/07/08 00:00:00+00,14,49700,21369,21369,49700
2730,2022/07/08 00:00:00+00,15,35150,5846,5846,35150
2731,2022/07/09 00:00:00+00,1,45450,20352,20352,45450
2732,2022/07/09 00:00:00+00,2,18550,4766,4766,18550
2733,2022/07/09 00:00:00+00,3,217414,121739,121739,217414
2734,2022/07/09 00:00:00+00,4,24000,7034,7034,24000
2735,2022/07/09 00:00:00+00,5,50000,50000,50000,50000
2736,2022/07/09 00:00:00+00,6,,,,
2737,2022/07/09 00:00:00+00,7,754,573,573,754
2738,2022/07/09 00:00:00+00,8,40000,28540,28540,40000
2739,2022/07/09 00:00:00+00,9,20929,5257,5257,20929
2740,2022/07/09 00:00:00+00,10,6939,3725,3725,6939
2741,2022/07/09 00:00:00+00,11,182967,167935,167935,182967
2742,2022/07/09 00:00:00+00,12,79005,4771,4771,79005
2743,2022/07/09 00:00:00+00,13,13450,2520,2520,13450
2744,2022/07/09 00:00:00+00,14,44250,21542,21542,44250
2745,2022/07/09 00:00:00+00,15,21000,4402,4402,21000
2746,2022/07/10 00:00:00+00,1,46450,21519,21519,46450
2747,2022/07/10 00:00:00+00,2,15700,2983,2983,15700
2748,2022/07/10 00:00:00+00,3,208762,133618,133618,208762
2749,2022/07/10 00:00:00+00,4,26800,7158,7158,26800
2750,2022/07/10 00:00:00+00,5,50000,50000,50000,50000
2751,2022/07/10 00:00:00+00,6,0,,,0
2752,2022/07/10 00:00:00+00,7,657,586,586,657
2753,2022/07/10 00:00:00+00,8,40000,30587,30587,40000
2754,2022/07/10 00:00:00+00,9,31836,6823,6823,31836
2755,2022/07/10 00:00:00+00,10,16015,5271,5271,16015
2756,2022/07/10 00:00:00+00,11,173267,161153,161153,173267
2757,2022/07/10 00:00:00+00,12,13740,1730,1730,13740
2758,2022/07/10 00:00:00+00,13,7600,2131,2131,7600
2759,2022/07/10 00:00:00+00,14,45400,22727,22727,45400
2760,2022/07/10 00:00:00+00,15,25850,3744,3744,25850
2761,2022/07/11 00:00:00+00,1,49800,21460,21460,49800
2762,2022/07/11 00:00:00+00,2,45600,6435,6435,45600
2763,2022/07/11 00:00:00+00,3,209342,127842,127842,209342
2764,2022/07/11 00:00:00+00,4,26050,6686,6686,26050
2765,2022/07/11 00:00:00+00,5,50000,50000,50000,50000
2766,2022/07/11 00:00:00+00,6,0,,,0
2767,2022/07/11 00:00:00+00,7,765,602,602,765
2768,2022/07/11 00:00:00+00,8,40000,30503,30503,40000
2769,2022/07/11 00:00:00+00,9,25851,6294,6294,25851
2770,2022/07/11 00:00:00+00,10,11514,5056,5056,11514
2771,2022/07/11 00:00:00+00,11,184982,171728,171728,184982
2772,2022/07/11 00:00:00+00,12,49700,6316,6316,49700
2773,2022/07/11 00:00:00+00,13,42300,4017,4017,42300
2774,2022/07/11 00:00:00+00,14,49800,22209,22209,49800
2775,2022/07/11 00:00:00+00,15,43750,7599,7599,43750
2776,2022/07/12 00:00:00+00,1,48350,17902,17902,48350
2777,2022/07/12 00:00:00+00,2,45700,3958,3958,45700
2778,2022/07/12 00:00:00+00,3,227958,91580,91580,227958
2779,2022/07/12 00:00:00+00,4,22100,5771,5771,22100
2780,2022/07/12 00:00:00+00,5,50000,50000,50000,50000
2781,2022/07/12 00:00:00+00,6,3811,2094,2094,3811
2782,2022/07/12 00:00:00+00,7,686,584,584,686
2783,2022/07/12 00:00:00+00,8,40000,26159,26159,40000
2784,2022/07/12 00:00:00+00,9,19547,5034,5034,19547
2785,2022/07/12 00:00:00+00,10,11546,3962,3962,11546
2786,2022/07/12 00:00:00+00,11,188784,165174,165174,188784
